time,station,Net irr demand incl fld appl and norm dist eff (Mcm),Net irr demand incl fld appl and norm dist eff (m3/s),Net irr demand incl fld appl and norm dist eff (l/s/ha),Net irr demand incl fld appl and norm dist eff (mm/day),Gross irr demand incl sw conv eff (Mcm),Gross irr demand incl sw conv eff (m3/s),Gross irr demand incl sw conv eff (l/s/ha),Gross irr demand incl sw conv eff (mm/day),Dependable river flow (Mcm),Dependable river flow (m3/s),Dependable river flow (l/s/ha),Dependable river flow (mm/day),Shortage (Mcm),Shortage (m3/s),Shortage (l/s/ha),Shortage (mm/day),Dependable rainfall (mm/day),Reference evapotranspiration (mm/day),Area: Bean_FBEAN1 (ha),Area: LongBerseem_LBSEEM1 (ha),Area: ShortBerseem_SBSEMW1 (ha),Area: Cotton_SDELS1 (ha),Area: SummerMaize_MAIZES1 (ha),Area: Orchard_CITRUS1 (ha),Area: LongRice_PADDY1 (ha),Area: SumerSorghum_SORGMS1 (ha),Area: SugarBeet_SBEET1 (ha),Area: SugarCane_SCANE1 (ha),Area: SumerVegtabl_VEGETS1 (ha),Area: Wheat_WHEAT1 (ha),Area: WintrVegtabl_VEGETW1 (ha),Area: NiliVegetabl_VEGETN1 (ha),Area: NiliMaize_MAIZEN1 (ha),Area: Barley_BARLEY1 (ha),Area: NiliTomato_TMATON1 (ha),Area: NiliPotato_PTATON1 (ha),Area: NiliSorghum_SORGMN1 (ha),Area: SummerTomato_TMATOS1 (ha),Area: SummerPotato_PTATOS1 (ha),Area: SummerOnion_ONIONS1 (ha),Area: WinterTomato_TMATOW1 (ha),Area: WinterOnion_ONIONW1 (ha),Area: OtherLegume_OLGUME1 (ha),Area: Flax_FLAX1 (ha),Area: Soybean_SBEAN1 (ha),Area: Lentil_LENTIL1 (ha),Area: Sesame_SESAME1 (ha),Area: Peanut_GNUT1 (ha),Area: WinterPotato_PTATOW1 (ha),Area: Sprinkler (ha), Area: Surface (ha),Area: ShortRice_PADDY2 (ha), Area: Fallow (ha)
1950-05-21,Blk_Air_39,51.448322,54.133335,0.87106293,7.5259833,51.448322,54.133335,0.87106293,7.5259833,0.0,0.0,0.0,0.0,51.448322,54.133335,0.87106293,7.5259833,0.0,6.23,0.0,7942.5044,0.0,1215.0513,0.0,30179.727,5921.667,0.0,1816.6206,0.0,7799.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814.273,0.0,80.40781,0.0,0.0,0.0,0.0,5.956133,0.0,810.0342,2778.5361,0.0,0.0,0.0,0.0,27977.672
1950-05-21,Blk_Air_2,40.121536,42.21542,0.85889614,7.4208627,40.121536,42.21542,0.85889614,7.4208627,0.0,0.0,0.0,0.0,40.121536,42.21542,0.85889614,7.4208627,0.0,6.23,0.0,6591.202,0.0,945.6633,0.0,23712.682,4572.6006,2.3700833,1410.1996,7.1102495,6221.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.1775,0.0,71.1025,0.0,0.0,0.0,0.0,4.7401667,0.0,644.66266,2154.4058,0.0,0.0,0.0,0.0,22560.117
1950-05-21,Blk_Air_62,7.2191257,7.595881,0.8488869,7.3343835,7.2191257,7.595881,0.8488869,7.3343835,0.0,0.0,0.0,0.0,7.2191257,7.595881,0.8488869,7.3343835,0.0,7.3,0.0,2585.2617,0.0,7.6713996,0.0,1354.0018,0.0,192.42429,675.7225,1390.441,602.2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.53046,0.0,0.0,0.0,0.0,53.6998,0.0,852.80396,0.0,259.54904,446.859,0.0,0.0,0.0,0.0,10303.33
1950-05-21,Blk_Air_77,14.877201,15.653621,0.78328234,6.7675595,14.877201,15.653621,0.78328234,6.7675595,0.0,0.0,0.0,0.0,14.877201,15.653621,0.78328234,6.7675595,0.0,7.3,0.0,4449.584,0.0,87.4525,0.0,8832.702,5.1998434,150.4183,306.66678,234.37271,3861.9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.4832,0.0,220.3803,0.0,0.0,3.4980998,0.0,39.645134,0.0,485.06982,248.3651,0.0,0.0,0.0,0.0,15104.26
1950-05-21,Blk_Air_53,66.47455,69.94375,0.86461776,7.470297,66.47455,69.94375,0.86461776,7.470297,0.0,0.0,0.0,0.0,66.47455,69.94375,0.86461776,7.470297,0.0,6.23,0.0,10419.97,0.0,1560.6486,0.0,38065.742,7469.172,0.0,2382.0427,0.0,10607.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4822.7563,0.0,93.87358,0.0,0.0,0.0,0.0,7.8227987,0.0,1071.7236,3473.3232,0.0,0.0,0.0,0.0,37367.203
1950-05-21,Blk_Air_1,22.654604,23.836914,0.8655591,7.47843,22.654604,23.836914,0.8655591,7.47843,0.0,0.0,0.0,0.0,22.654604,23.836914,0.8655591,7.47843,0.0,6.23,0.0,3525.509,0.0,553.952,0.0,13334.416,2645.7085,0.0,811.144,0.0,3454.2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.4353,0.0,35.611206,0.0,0.0,0.0,0.0,2.6378665,0.0,358.74988,1226.6079,0.0,0.0,0.0,0.0,12376.941
1950-05-21,Blk_Air_47,76.38933,80.37597,0.9482605,8.19297,76.38933,80.37597,0.9482605,8.19297,0.0,0.0,0.0,0.0,76.38933,80.37597,0.9482605,8.19297,0.0,6.23,0.0,14353.805,0.0,2854.0425,0.0,38619.137,11698.158,0.0,2766.4707,11.941601,6472.3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.4592,0.0,0.0,0.0,0.0,23.883202,0.0,23.8832,0.0,1241.9264,3164.5242,0.0,0.0,0.0,0.0,36848.42
1950-05-21,Blk_Air_43,12.368257,13.013738,0.66073376,5.7087398,12.368257,13.013738,0.66073376,5.7087398,0.0,0.0,0.0,0.0,12.368257,13.013738,0.66073376,5.7087398,0.0,6.23,0.0,1549.9497,0.0,110.1617,0.0,15145.952,194.4903,0.0,288.64075,0.0,1037.5696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.6756,0.0,0.0,0.0,0.0,15.371401,0.0,0.0,0.0,252.77415,873.6078,0.0,0.0,0.0,0.0,5832.8066
1950-05-21,Blk_Air_45,11.140969,11.722401,0.6609151,5.710306,11.140969,11.722401,0.6609151,5.710306,0.0,0.0,0.0,0.0,11.140969,11.722401,0.6609151,5.710306,0.0,6.23,0.0,1337.7823,0.0,398.2543,0.0,13743.074,104.39932,0.0,153.28757,0.0,987.93475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.24228,0.0,11.0015,0.0,0.0,8.801201,0.0,0.0,0.0,211.2288,479.66544,0.0,0.0,0.0,0.0,4257.328
1950-05-21,Blk_Air_NewDevelopment_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-05-21,Blk_Air_42,16.599464,17.465765,0.66251504,5.7241306,16.599464,17.465765,0.66251504,5.7241306,0.0,0.0,0.0,0.0,16.599464,17.465765,0.66251504,5.7241306,0.0,6.23,0.0,2014.6333,0.0,458.02194,0.0,20385.297,186.55222,0.0,275.477,0.0,1443.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.384,0.0,9.956999,0.0,0.0,13.275999,0.0,0.0,0.0,320.83667,849.6639,0.0,0.0,0.0,0.0,6781.135
1950-05-21,Blk_Air_44,6.3354974,6.666137,0.6812778,5.8862405,6.3354974,6.666137,0.6812778,5.8862405,0.0,0.0,0.0,0.0,6.3354974,6.666137,0.6812778,5.8862405,0.0,6.23,0.0,799.0673,0.0,66.16481,0.0,7354.4717,205.26665,0.0,190.43584,0.0,510.23245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.50522,0.0,0.0,0.0,0.0,7.6344004,0.0,0.0,0.0,123.84695,423.70917,0.0,0.0,0.0,0.0,2886.666
1950-05-21,Blk_Air_46,61.29557,64.4945,1.1259713,9.728393,61.29557,64.4945,1.1259713,9.728393,0.0,0.0,0.0,0.0,61.29557,64.4945,1.1259713,9.728393,0.0,6.23,0.0,11353.113,0.0,2981.124,0.0,15783.395,12548.949,0.0,2614.0044,0.0,5291.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.86523,0.0,0.0,0.0,0.0,8.280899,0.0,22.082397,0.0,993.708,2177.8767,0.0,0.0,0.0,0.0,28066.105
1950-05-21,Blk_Air_38,5.7949123,6.0973396,0.64811945,5.5997524,5.7949123,6.0973396,0.64811945,5.5997524,0.0,0.0,0.0,0.0,5.7949123,6.0973396,0.64811945,5.5997524,0.0,6.23,0.0,3593.6272,0.0,0.0,0.0,5075.973,84.143936,0.0,17.5266,12.1338005,493.44122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.557503,0.0,0.0,0.0,0.0,0.0,0.0,10.785601,0.0,12.1338005,32.3568,0.0,0.0,0.0,0.0,10840.32
1950-05-21,Blk_Air_16,29.927753,31.489641,1.0919619,9.43455,29.927753,31.489641,1.0919619,9.43455,0.0,0.0,0.0,0.0,29.927753,31.489641,1.0919619,9.43455,0.0,6.23,0.0,7124.338,0.0,1383.6711,0.0,7621.386,5926.176,0.0,1191.1213,8.955799,2588.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.87842,0.0,0.0,0.0,0.0,0.0,0.0,17.9116,0.0,429.87842,891.1021,0.0,0.0,0.0,0.0,17166.357
1950-05-21,Blk_Air_19,115.57998,121.61193,1.1986725,10.356532,115.57998,121.61193,1.1986725,10.356532,0.0,0.0,0.0,0.0,115.57998,121.61193,1.1986725,10.356532,0.0,6.23,0.0,22002.938,0.0,6034.75,0.0,20150.688,25656.79,0.0,5118.5835,0.0,9933.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.875,0.0,0.0,0.0,0.0,0.0,0.0,59.75,0.0,1792.5,3704.5,0.0,0.0,0.0,0.0,53218.188
1950-05-21,Blk_Air_12,66.49588,69.9662,1.5050309,13.003466,66.49588,69.9662,1.5050309,13.003466,0.0,0.0,0.0,0.0,66.49588,69.9662,1.5050309,13.003466,0.0,6.23,0.0,11974.943,0.0,3919.7087,0.0,1621.5463,18329.902,0.0,2743.4072,23.331598,2963.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.1541,0.0,5.8329,0.0,0.0,0.0,0.0,400.52576,0.0,34.997406,46.663197,0.0,0.0,0.0,0.0,16095.875
1950-05-21,Blk_Air_51,31.218782,32.84804,1.2722722,10.992432,31.218782,32.84804,1.2722722,10.992432,0.0,0.0,0.0,0.0,31.218782,32.84804,1.2722722,10.992432,0.0,6.23,0.0,8020.5967,0.0,1688.9575,0.0,2904.2783,7427.6807,0.0,733.87683,2.6023998,2633.6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.43282,0.0,33.8312,0.0,0.0,0.0,0.0,67.6624,0.0,3.4698665,0.0,0.0,0.0,0.0,0.0,2254.9824
1950-05-21,Blk_Air_37,6.218564,6.543102,0.7373198,6.370443,6.218564,6.543102,0.7373198,6.370443,0.0,0.0,0.0,0.0,6.218564,6.543102,0.7373198,6.370443,0.0,6.23,0.0,3166.9036,0.0,86.419205,0.0,4274.149,429.75327,0.0,87.01934,9.002,536.5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.81441,0.0,0.0,0.0,0.0,0.0,0.0,9.602133,0.0,36.008003,79.2176,0.0,0.0,0.0,0.0,9224.592
1950-05-21,Blk_Air_14,6.564036,6.906603,1.174792,10.150203,6.564036,6.906603,1.174792,10.150203,0.0,0.0,0.0,0.0,6.564036,6.906603,1.174792,10.150203,0.0,6.23,0.0,1949.4761,0.0,337.45456,0.0,855.9824,1428.6299,0.0,93.868034,0.0,693.13403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8996,0.0,10.582201,0.0,0.0,0.0,0.0,0.78386664,0.0,0.78386664,0.0,0.0,0.0,0.0,0.0,435.40527
1950-05-21,Blk_Air_49,32.39155,34.082012,1.4957266,12.923079,32.39155,34.082012,1.4957266,12.923079,0.0,0.0,0.0,0.0,32.39155,34.082012,1.4957266,12.923079,0.0,6.23,0.0,5837.326,0.0,1904.6001,0.0,910.64594,8886.97,0.0,1340.5934,11.490798,1473.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.926384,0.0,2.8726995,0.0,0.0,0.0,0.0,191.51334,0.0,28.727003,48.8359,0.0,0.0,0.0,0.0,7997.801
1950-05-21,Blk_Air_34,57.521423,60.523384,1.2674463,10.950735,57.521423,60.523384,1.2674463,10.950735,0.0,0.0,0.0,0.0,57.521423,60.523384,1.2674463,10.950735,0.0,6.23,0.0,9665.639,0.0,2615.0186,0.0,10301.187,13608.578,0.0,3919.2175,6.620299,3588.2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.16907,0.0,0.0,0.0,0.0,6.6202993,0.0,57.37593,0.0,622.3081,1264.4773,0.0,0.0,0.0,0.0,19905.586
1950-05-21,Blk_Air_63,31.066196,32.687496,0.9484379,8.194504,31.066196,32.687496,0.9484379,8.194504,0.0,0.0,0.0,0.0,31.066196,32.687496,0.9484379,8.194504,0.0,6.23,0.0,3335.28,0.0,654.22797,0.0,20828.395,4934.828,0.0,2425.9175,0.0,1274.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.87598,0.0,0.0,0.0,0.0,12.828,0.0,0.0,0.0,279.36536,748.3,0.0,0.0,0.0,0.0,7834.7344
1950-05-21,Blk_Air_13,3.1402795,3.304166,0.62902105,5.4347415,3.1402795,3.304166,0.62902105,5.4347415,0.0,0.0,0.0,0.0,3.1402795,3.304166,0.62902105,5.4347415,0.0,6.23,0.0,3395.9604,0.0,0.0,0.0,1164.3916,0.79734147,0.0,29.4921,0.0,677.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1845999,0.0,1.0922999,0.0,0.0,0.0,0.0,0.72819996,0.0,0.72819996,8.7383995,0.0,0.0,0.0,0.0,5641.661
1950-05-21,Blk_Air_57,16.334208,17.186666,0.70462584,6.0879674,16.334208,17.186666,0.70462584,6.0879674,0.0,0.0,0.0,0.0,16.334208,17.186666,0.70462584,6.0879674,0.0,6.23,0.0,15204.202,0.0,180.7117,0.0,4888.984,841.3932,0.0,205.1322,14.6523,2866.9666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6523,0.0,4.8841,0.0,0.0,0.0,0.0,3.2560668,0.0,13.024267,39.0728,0.0,0.0,0.0,0.0,24564.068
1950-05-21,Blk_Air_18,60.570972,63.732086,1.063563,9.189184,60.570972,63.732086,1.063563,9.189184,0.0,0.0,0.0,0.0,60.570972,63.732086,1.063563,9.189184,0.0,6.23,0.0,28940.684,0.0,2909.8506,0.0,7683.978,11815.705,0.0,1509.1768,197.27802,3620.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0473,0.0,0.0,0.0,0.0,0.0,0.0,46.031532,0.0,151.24648,19.727798,0.0,0.0,0.0,0.0,41676.227
1950-05-21,Blk_Air_36,0.9900447,1.0417136,0.630624,5.448591,0.9900447,1.0417136,0.630624,5.448591,0.0,0.0,0.0,0.0,0.9900447,1.0417136,0.630624,5.448591,0.0,6.23,0.0,1034.5334,0.0,0.0,0.0,406.85452,1.508839,0.0,8.842167,0.3445,202.56601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378,0.0,0.3445,0.0,0.0,0.0,0.0,0.22966668,0.0,0.22966668,3.1005,0.0,0.0,0.0,0.0,1785.0682
1950-05-21,Blk_Air_30,14.389231,15.140183,0.82136804,7.096619,14.389231,15.140183,0.82136804,7.096619,0.0,0.0,0.0,0.0,14.389231,15.140183,0.82136804,7.096619,0.0,6.23,0.0,10473.707,0.0,345.74762,0.0,3565.7402,1613.7273,0.0,222.34946,31.431602,1714.7681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.462,0.0,3.4924,0.0,0.0,0.0,0.0,9.3130665,0.0,23.282667,20.9544,0.0,0.0,0.0,0.0,16882.023
1950-05-21,Blk_Air_29,0.593098,0.6240509,1.1478775,9.917661,0.593098,0.6240509,1.1478775,9.917661,0.0,0.0,0.0,0.0,0.593098,0.6240509,1.1478775,9.917661,0.0,6.23,0.0,250.56358,0.0,27.584202,0.0,61.48799,128.23146,0.0,12.753066,2.3911998,21.691599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832,0.0,0.0,0.0,0.0,0.0,0.0,0.5693333,0.0,1.8218668,0.0,0.0,0.0,0.0,0.0,346.22247
1950-05-21,Blk_Air_28,5.5934963,5.8854127,1.1545765,9.97554,5.5934963,5.8854127,1.1545765,9.97554,0.0,0.0,0.0,0.0,5.5934963,5.8854127,1.1545765,9.97554,0.0,6.23,0.0,2331.25,0.0,261.7768,0.0,569.0453,1217.6038,0.0,123.17345,22.346796,205.1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.384799,0.0,0.0,0.0,0.0,0.0,0.0,5.852733,0.0,16.494068,0.0,0.0,0.0,0.0,0.0,3221.9604
1950-05-21,Blk_Air_35,76.13201,80.105225,1.4350767,12.399062,76.13201,80.105225,1.4350767,12.399062,0.0,0.0,0.0,0.0,76.13201,80.105225,1.4350767,12.399062,0.0,6.23,0.0,12883.143,0.0,8873.059,0.0,2424.0059,20157.43,0.0,5234.556,44.888992,3658.4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.62999,0.0,0.0,0.0,0.0,0.0,0.0,19.950666,0.0,84.79034,14.962999,0.0,0.0,0.0,0.0,21270.129
1950-05-21,Blk_Air_31,16.675554,17.545828,1.4889513,12.864539,16.675554,17.545828,1.4889513,12.864539,0.0,0.0,0.0,0.0,16.675554,17.545828,1.4889513,12.864539,0.0,6.23,0.0,2246.6724,0.0,2108.222,0.0,335.1129,4534.1,0.0,1255.4934,1.5733,821.26263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0393,0.0,0.0,0.0,0.0,0.0,0.0,3.1465998,0.0,13.635264,1.5733,0.0,0.0,0.0,0.0,4379.169
1950-05-21,Blk_Air_32,1.6916155,1.7798984,1.4889513,12.864539,1.6916155,1.7798984,1.4889513,12.864539,0.0,0.0,0.0,0.0,1.6916155,1.7798984,1.4889513,12.864539,0.0,6.23,0.0,227.90878,0.0,213.86398,0.0,33.994797,459.95197,0.0,127.36081,0.1596,83.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3516002,0.0,0.0,0.0,0.0,0.0,0.0,0.31919998,0.0,1.3832,0.1596,0.0,0.0,0.0,0.0,444.23523
1950-05-21,Blk_Air_56,16.751583,17.625824,1.4888424,12.863598,16.751583,17.625824,1.4888424,12.863598,0.0,0.0,0.0,0.0,16.751583,17.625824,1.4888424,12.863598,0.0,6.23,0.0,2257.3823,0.0,2116.6912,0.0,338.2912,4554.5605,0.0,1260.9515,1.5807998,825.1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1968,0.0,0.0,0.0,0.0,0.0,0.0,3.1615999,0.0,13.700267,1.5808,0.0,0.0,0.0,0.0,4401.7266
1950-05-21,Blk_Air_54,95.24446,100.21513,1.4408395,12.448854,95.24446,100.21513,1.4408395,12.448854,0.0,0.0,0.0,0.0,95.24446,100.21513,1.4408395,12.448854,0.0,6.23,0.0,15925.315,0.0,11172.881,0.0,2814.1868,25297.326,0.0,6591.285,55.911,4556.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0515,0.0,0.0,0.0,0.0,0.0,0.0,24.849333,0.0,99.39733,9.3185,0.0,0.0,0.0,0.0,26460.734
1950-05-21,Blk_Air_33,170.39087,179.28333,1.483613,12.818417,170.39087,179.28333,1.483613,12.818417,0.0,0.0,0.0,0.0,170.39087,179.28333,1.483613,12.818417,0.0,6.23,0.0,27654.287,0.0,15970.424,0.0,4197.26,46338.098,0.0,9872.987,44.6517,8230.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.86533,0.0,14.8839,0.0,0.0,0.0,0.0,476.2848,0.0,89.303406,0.0,0.0,0.0,0.0,0.0,35548.156
1950-05-21,Blk_Air_15,59.4989,62.60406,1.2951144,11.189787,59.4989,62.60406,1.2951144,11.189787,0.0,0.0,0.0,0.0,59.4989,62.60406,1.2951144,11.189787,0.0,6.23,0.0,15042.426,0.0,3241.9468,0.0,4969.965,14422.3125,0.0,1537.7157,20.389597,4572.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.98682,0.0,56.071404,0.0,0.0,0.0,0.0,159.71854,0.0,13.593065,0.0,0.0,0.0,0.0,0.0,6519.508
1950-05-21,Blk_Air_78,0.92685896,0.9752303,1.1025572,9.5260935,0.92685896,0.9752303,1.1025572,9.5260935,0.0,0.0,0.0,0.0,0.92685896,0.9752303,1.1025572,9.5260935,0.0,8.48,0.0,47.2548,0.0,0.0,0.0,211.1606,0.0,11.987067,0.0,537.0404,16.791801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916,0.0,0.0,0.0,0.0,0.4458,0.0,0.0,0.0,28.630268,4.0122,0.0,0.0,0.0,0.0,627.78546
1950-05-21,Blk_Air_55,36.96283,38.891865,1.296846,11.20475,36.96283,38.891865,1.296846,11.20475,0.0,0.0,0.0,0.0,36.96283,38.891865,1.296846,11.20475,0.0,6.23,0.0,11165.692,0.0,2169.6772,0.0,2362.6328,9052.018,0.0,1259.2134,85.757996,1492.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.030594,0.0,0.0,0.0,0.0,0.0,0.0,105.76819,0.0,62.889202,0.0,0.0,0.0,0.0,0.0,15063.133
1950-05-21,Blk_Air_48,37.434647,39.3883,1.3365887,11.548126,37.434647,39.3883,1.3365887,11.548126,0.0,0.0,0.0,0.0,37.434647,39.3883,1.3365887,11.548126,0.0,6.23,0.0,7911.299,0.0,2032.2224,0.0,3686.7388,9365.231,0.0,1477.98,16.421999,2052.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.06401,0.0,4.1055,0.0,0.0,0.0,0.0,172.43097,0.0,139.587,270.963,0.0,0.0,0.0,0.0,13728.207
1950-05-21,Blk_Air_17,51.745506,54.446026,1.4715066,12.713816,51.745506,54.446026,1.4715066,12.713816,0.0,0.0,0.0,0.0,51.745506,54.446026,1.4715066,12.713816,0.0,6.23,0.0,9360.756,0.0,3019.751,0.0,1955.065,14016.826,0.0,2151.3567,18.843998,2492.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.44,0.0,4.7109995,0.0,0.0,0.0,0.0,285.8007,0.0,97.36067,183.72899,0.0,0.0,0.0,0.0,13335.242
1950-05-21,Blk_Air_50,23.179497,24.3892,1.51021,13.048214,23.179497,24.3892,1.51021,13.048214,0.0,0.0,0.0,0.0,23.179497,24.3892,1.51021,13.048214,0.0,6.23,0.0,4213.717,0.0,1366.0631,0.0,500.6196,6407.691,0.0,951.9204,8.1072,1007.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6968,0.0,2.0268,0.0,0.0,0.0,0.0,141.87599,0.0,5.4048,0.0,0.0,0.0,0.0,0.0,5610.5576
1950-05-21,Blk_Air_59,11.629578,12.236507,0.76319474,6.5940022,11.629578,12.236507,0.76319474,6.5940022,0.0,0.0,0.0,0.0,11.629578,12.236507,0.76319474,6.5940022,0.0,7.3,0.0,3914.3252,0.0,690.08105,0.0,3676.566,101.28592,3367.2861,758.7025,2.8994994,478.4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.2715,0.0,0.0,0.0,0.0,0.0,0.0,13.531001,0.0,139.176,5.799,0.0,0.0,0.0,0.0,15681.658
1950-05-21,Blk_Air_Reuse_65,19.35499,20.365099,1.0470883,9.046843,19.35499,20.365099,1.0470883,9.046843,0.0,0.0,0.0,0.0,19.35499,20.365099,1.0470883,9.046843,0.0,7.3,0.0,6670.0093,0.0,218.24162,0.0,3141.7693,10.137844,387.98505,1629.2341,2296.0835,1386.7434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.7136,0.0,0.0,0.0,0.0,100.02739,0.0,1503.4423,0.0,578.9465,777.4857,0.0,0.0,0.0,0.0,25821.18
1950-05-21,Blk_Air_Reuse_62,7.2191257,7.595881,0.8488869,7.3343835,7.2191257,7.595881,0.8488869,7.3343835,0.0,0.0,0.0,0.0,7.2191257,7.595881,0.8488869,7.3343835,0.0,7.3,0.0,2585.2617,0.0,7.6713996,0.0,1354.0018,0.0,192.42429,675.7225,1390.441,602.2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.53046,0.0,0.0,0.0,0.0,53.6998,0.0,852.80396,0.0,259.54904,446.859,0.0,0.0,0.0,0.0,10303.33
1950-05-21,Blk_Air_Reuse_60,20.333162,21.39432,0.76245874,6.5876427,20.333162,21.39432,0.76245874,6.5876427,0.0,0.0,0.0,0.0,20.333162,21.39432,0.76245874,6.5876427,0.0,7.3,0.0,6570.596,0.0,1204.1136,0.0,6476.4463,180.4618,6101.503,1261.9243,0.0,777.96643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.67035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.02881,0.0,0.0,0.0,0.0,0.0,26503.29
1950-05-21,Blk_Air_Reuse_59,11.629578,12.236507,0.76319474,6.5940022,11.629578,12.236507,0.76319474,6.5940022,0.0,0.0,0.0,0.0,11.629578,12.236507,0.76319474,6.5940022,0.0,7.3,0.0,3914.3252,0.0,690.08105,0.0,3676.566,101.28592,3367.2861,758.7025,2.8994994,478.4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.2715,0.0,0.0,0.0,0.0,0.0,0.0,13.531001,0.0,139.176,5.799,0.0,0.0,0.0,0.0,15681.658
1950-05-21,Blk_Air_Reuse_2,40.121536,42.21542,0.85889614,7.4208627,40.121536,42.21542,0.85889614,7.4208627,0.0,0.0,0.0,0.0,40.121536,42.21542,0.85889614,7.4208627,0.0,6.23,0.0,6591.202,0.0,945.6633,0.0,23712.682,4572.6006,2.3700833,1410.1996,7.1102495,6221.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.1775,0.0,71.1025,0.0,0.0,0.0,0.0,4.7401667,0.0,644.66266,2154.4058,0.0,0.0,0.0,0.0,22560.117
1950-06-01,Blk_Air_20,69.0437,79.91169,1.1900519,10.282049,69.0437,79.91169,1.1900519,10.282049,0.0,0.0,0.0,0.0,69.0437,79.91169,1.1900519,10.282049,0.0,8.54,0.0,3518.8608,0.0,0.0,0.0,15724.216,0.0,1785.2502,0.0,39991.08,1250.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3936,0.0,0.0,0.0,0.0,33.1968,0.0,0.0,0.0,3197.9583,298.7712,0.0,0.0,0.0,0.0,44789.86
1950-06-01,Blk_Air_24,2.4191952,2.7999945,1.1655294,10.070174,2.4191952,2.7999945,1.1655294,10.070174,0.0,0.0,0.0,0.0,2.4191952,2.7999945,1.1655294,10.070174,0.0,8.54,0.0,184.8792,0.0,0.0,0.0,170.1282,0.0,300.48334,0.0,1449.2037,43.925194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32779998,0.0,0.0,0.0,0.0,14.423199,0.0,0.0,0.0,6.2282,0.32779998,0.0,0.0,0.0,0.0,1108.0732
